student_id,event_id,department,semester,club_activity_level,registration_timing,attended,past_attendance_rate,past_events_count,event_date,topic,speaker_type,day_of_week,time_slot,duration_minutes,mode,exam_proximity,promotion_level,num_registrations
S1444,E1034,IT,4,Low,Early,0,0.0,2,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1151,E1034,MECH,5,High,Early,0,1.0,1,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1067,E1034,EEE,6,Medium,Late,0,0.5,0,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1468,E1034,CSE,7,Medium,Medium,0,0.5,0,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1362,E1034,EEE,8,Low,Early,1,0.5,0,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1047,E1034,EEE,2,Low,Late,0,0.5,0,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1023,E1034,EEE,6,High,Early,1,0.0,1,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1457,E1034,CIVIL,4,Medium,Early,0,0.5,0,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1426,E1034,CSE,8,High,Medium,0,0.5,0,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1272,E1034,MECH,3,Medium,Medium,1,1.0,1,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1325,E1034,CSE,4,Low,Early,0,1.0,1,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1134,E1034,EEE,3,Low,Medium,0,0.5,0,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1461,E1034,MECH,6,High,Early,0,0.5,0,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1247,E1034,CIVIL,5,Medium,Early,0,0.5,0,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1364,E1034,EEE,5,High,Early,0,0.5,0,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1492,E1034,IT,8,Medium,Medium,0,1.0,1,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1358,E1034,MECH,6,Low,Early,0,0.5,0,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1152,E1034,MECH,6,Low,Late,0,0.5,0,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1499,E1034,CSE,1,High,Early,1,0.5,0,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1282,E1034,IT,1,High,Early,0,0.5,0,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1270,E1034,EEE,5,High,Early,0,0.5,0,2023-08-15,UI/UX Design,Industry,Tuesday,Evening (5-7 PM),150,Online,3,Low,42
S1474,E1073,CSE,6,Low,Early,0,0.0,1,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1378,E1073,MECH,3,High,Early,1,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1403,E1073,MECH,2,Medium,Early,1,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1033,E1073,MECH,2,High,Early,0,0.0,2,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1154,E1073,IT,6,High,Late,1,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1357,E1073,ECE,2,Medium,Late,0,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1135,E1073,CSE,6,Low,Late,1,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1001,E1073,EEE,2,High,Early,1,1.0,1,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1379,E1073,CIVIL,6,Low,Late,0,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1319,E1073,CIVIL,5,Low,Early,0,0.0,1,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1398,E1073,IT,5,High,Early,0,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1442,E1073,CIVIL,6,Low,Medium,0,0.0,1,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1088,E1073,CIVIL,4,High,Early,1,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1248,E1073,ECE,2,Medium,Late,0,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1169,E1073,EEE,7,Low,Early,1,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1039,E1073,IT,7,Low,Medium,0,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1257,E1073,IT,4,Low,Early,1,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1292,E1073,ECE,3,Low,Medium,0,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1276,E1073,CIVIL,2,High,Early,0,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1170,E1073,EEE,3,Low,Early,1,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1131,E1073,EEE,8,Low,Late,1,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1322,E1073,MECH,2,Medium,Early,0,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1222,E1073,CIVIL,1,Low,Early,0,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1464,E1073,CIVIL,2,Low,Early,0,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1256,E1073,ECE,7,Medium,Medium,0,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1490,E1073,CSE,2,Medium,Medium,0,0.0,1,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1206,E1073,CIVIL,1,Low,Early,0,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1109,E1073,ECE,6,High,Early,1,0.0,1,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1053,E1073,MECH,4,High,Late,0,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1230,E1073,MECH,6,High,Early,0,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1243,E1073,CIVIL,6,Low,Late,0,0.0,1,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1196,E1073,CIVIL,4,Medium,Medium,1,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1473,E1073,EEE,8,High,Medium,0,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1346,E1073,MECH,4,Low,Late,0,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1009,E1073,CIVIL,5,High,Late,0,0.5,0,2023-08-16,Career Guidance,Student,Wednesday,Evening (5-7 PM),150,Offline,3,Low,35
S1049,E1035,MECH,2,Medium,Medium,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1456,E1035,EEE,4,Medium,Medium,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1292,E1035,ECE,3,Low,Early,0,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1395,E1035,MECH,6,Low,Early,0,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1196,E1035,CIVIL,4,Medium,Late,0,1.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1339,E1035,ECE,3,High,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1262,E1035,IT,6,Medium,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1418,E1035,EEE,3,Medium,Medium,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1478,E1035,EEE,5,High,Late,1,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1462,E1035,EEE,8,High,Medium,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1282,E1035,IT,1,High,Early,0,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1274,E1035,CSE,1,Low,Late,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1349,E1035,EEE,8,Low,Medium,0,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1421,E1035,CSE,6,High,Late,1,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1483,E1035,ECE,1,High,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1061,E1035,IT,3,High,Early,0,1.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1228,E1035,CIVIL,2,Low,Late,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1021,E1035,CSE,4,High,Early,0,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1341,E1035,IT,5,High,Early,1,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1080,E1035,CSE,2,Low,Early,0,1.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1130,E1035,ECE,5,High,Medium,0,1.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1126,E1035,EEE,5,Low,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1037,E1035,MECH,3,High,Early,1,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1114,E1035,IT,4,Low,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1467,E1035,IT,6,Low,Medium,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1069,E1035,ECE,4,High,Medium,1,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1384,E1035,IT,6,Low,Late,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1153,E1035,IT,7,Low,Early,0,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1416,E1035,CIVIL,6,Low,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1331,E1035,ECE,5,Low,Early,0,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1358,E1035,MECH,6,Low,Early,0,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1082,E1035,CIVIL,8,Low,Medium,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1354,E1035,CIVIL,2,Low,Medium,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1301,E1035,CSE,4,Low,Medium,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1005,E1035,CIVIL,1,High,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1063,E1035,ECE,5,Low,Medium,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1366,E1035,CSE,2,Medium,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1248,E1035,ECE,2,Medium,Late,0,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1107,E1035,CSE,7,Low,Late,0,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1091,E1035,ECE,3,Medium,Medium,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1383,E1035,CSE,4,Medium,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1479,E1035,ECE,5,Low,Medium,1,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1237,E1035,EEE,5,Low,Late,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1034,E1035,IT,6,High,Medium,1,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1100,E1035,IT,8,Low,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1272,E1035,MECH,3,Medium,Late,0,1.0,2,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1370,E1035,CIVIL,3,High,Medium,1,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1316,E1035,MECH,7,Medium,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1444,E1035,IT,4,Low,Late,0,0.0,3,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1040,E1035,CIVIL,6,High,Medium,1,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1192,E1035,IT,7,Low,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1255,E1035,CSE,4,High,Medium,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1209,E1035,CIVIL,4,Medium,Late,0,0.5,2,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1373,E1035,ECE,2,Low,Medium,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1202,E1035,ECE,4,High,Early,0,1.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1446,E1035,EEE,1,High,Early,0,0.5,2,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1477,E1035,IT,1,Low,Late,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1254,E1035,MECH,5,Low,Late,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1277,E1035,IT,5,Medium,Late,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1014,E1035,MECH,5,High,Medium,1,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1186,E1035,EEE,1,High,Late,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1013,E1035,CIVIL,2,Medium,Medium,1,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1062,E1035,EEE,8,Low,Medium,0,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1433,E1035,ECE,1,Medium,Late,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1136,E1035,IT,3,Medium,Late,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1144,E1035,MECH,7,Low,Medium,0,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1388,E1035,EEE,8,Medium,Late,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1378,E1035,MECH,3,High,Late,0,1.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1023,E1035,EEE,6,High,Medium,1,0.5,2,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1183,E1035,CIVIL,4,Low,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1172,E1035,IT,1,Medium,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1304,E1035,MECH,5,Medium,Medium,0,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1387,E1035,CSE,1,Low,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1264,E1035,EEE,6,Medium,Early,0,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1312,E1035,MECH,1,High,Medium,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1056,E1035,MECH,8,High,Early,0,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1374,E1035,CIVIL,4,Medium,Medium,1,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1381,E1035,MECH,8,Medium,Medium,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1180,E1035,ECE,3,High,Medium,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1266,E1035,MECH,5,High,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1024,E1035,MECH,6,High,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1139,E1035,ECE,4,Low,Medium,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1041,E1035,ECE,8,High,Early,0,0.0,1,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1491,E1035,CIVIL,7,Medium,Medium,0,0.5,2,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1239,E1035,CSE,6,Low,Early,0,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1311,E1035,ECE,1,Low,Early,1,0.5,0,2023-08-20,DevOps,Alumni,Sunday,Evening (5-7 PM),120,Offline,3,Medium,86
S1102,E1042,IT,2,High,Early,1,0.5,0,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1313,E1042,CIVIL,8,Medium,Early,0,0.5,0,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1156,E1042,IT,5,High,Early,0,0.5,0,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1412,E1042,CIVIL,2,High,Early,0,1.0,1,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1482,E1042,IT,7,High,Early,1,1.0,1,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1004,E1042,CSE,2,Low,Early,1,0.5,0,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1365,E1042,EEE,2,Medium,Medium,0,0.5,0,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1260,E1042,ECE,7,Low,Late,0,0.5,0,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1392,E1042,CSE,1,Medium,Late,0,0.0,1,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1127,E1042,CIVIL,5,High,Late,0,1.0,1,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1445,E1042,CSE,5,Medium,Early,0,0.0,1,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1243,E1042,CIVIL,6,Low,Medium,0,0.0,2,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1163,E1042,CIVIL,2,Low,Medium,0,0.5,0,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1226,E1042,ECE,1,Low,Early,0,0.5,0,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1310,E1042,MECH,1,High,Early,0,0.5,0,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1248,E1042,ECE,2,Medium,Medium,0,0.0,2,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1500,E1042,MECH,4,High,Early,0,0.5,0,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1326,E1042,MECH,8,Low,Early,0,0.5,0,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1274,E1042,CSE,1,Low,Early,0,0.0,1,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1181,E1042,CSE,4,Medium,Early,0,0.5,0,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1446,E1042,EEE,1,High,Early,1,0.333,3,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1180,E1042,ECE,3,High,Early,1,0.0,1,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1233,E1042,CSE,5,Low,Early,0,0.5,0,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1005,E1042,CIVIL,1,High,Early,0,0.0,1,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1124,E1042,MECH,4,Low,Early,0,0.5,0,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1290,E1042,EEE,4,Medium,Early,0,0.5,0,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1011,E1042,MECH,3,High,Early,0,1.0,1,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1486,E1042,ECE,6,Medium,Late,0,0.5,0,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1254,E1042,MECH,5,Low,Late,1,0.0,1,2023-08-23,Game Development,Student,Wednesday,Afternoon (2-4 PM),90,Offline,3,Low,29
S1006,E1048,CSE,4,High,Early,0,0.0,1,2023-08-25,UI/UX Design,Student,Friday,Morning (9-11 AM),150,Offline,3,Medium,67
S1298,E1048,CIVIL,2,Low,Early,0,0.0,1,2023-08-25,UI/UX Design,Student,Friday,Morning (9-11 AM),150,Offline,3,Medium,67
S1115,E1048,MECH,3,Medium,Medium,0,0.5,0,2023-08-25,UI/UX Design,Student,Friday,Morning (9-11 AM),150,Offline,3,Medium,67
S1312,E1048,MECH,1,High,Medium,0,0.0,1,2023-08-25,UI/UX Design,Student,Friday,Morning (9-11 AM),150,Offline,3,Medium,67
S1313,E1048,CIVIL,8,Medium,Early,0,0.0,1,2023-08-25,UI/UX Design,Student,Friday,Morning (9-11 AM),150,Offline,3,Medium,67
S1435,E1048,MECH,3,High,Late,0,0.5,0,2023-08-25,UI/UX Design,Student,Friday,Morning (9-11 AM),150,Offline,3,Medium,67
S1128,E1048,CSE,7,Medium,Late,0,0.5,0,2023-08-25,UI/UX Design,Student,Friday,Morning (9-11 AM),150,Offline,3,Medium,67
S1256,E1048,ECE,7,Medium,Medium,0,0.0,1,2023-08-25,UI/UX Design,Student,Friday,Morning (9-11 AM),150,Offline,3,Medium,67
S1388,E1048,EEE,8,Medium,Late,0,0.0,1,2023-08-25,UI/UX Design,Student,Friday,Morning (9-11 AM),150,Offline,3,Medium,67
S1166,E1048,MECH,7,Medium,Early,1,0.0,1,2023-08-25,UI/UX Design,Student,Friday,Morning (9-11 AM),150,Offline,3,Medium,67
S1420,E1048,IT,7,Medium,Medium,1,0.5,0,2023-08-25,UI/UX Design,Student,Friday,Morning (9-11 AM),150,Offline,3,Medium,67
S1371,E1048,IT,7,Low,Early,0,0.0,1,2023-08-25,UI/UX Design,Student,Friday,Morning (9-11 AM),150,Offline,3,Medium,67
S1114,E1048,IT,4,Low,Medium,0,0.0,1,2023-08-25,UI/UX Design,Student,Friday,Morning (9-11 AM),150,Offline,3,Medium,67
