student_id,event_id,registration_timing,department,semester,club_activity_level,cgpa,event_date,topic,speaker_type,day_of_week,time_slot,duration_minutes,mode,exam_proximity,promotion_level,num_registrations,attended,past_attendance_rate,past_events_count
STU_0011,EVT_008,Early,School of Business,8,Low,6.66,2024-08-22,Branding & Identity,Student,Thursday,Evening (5-7 PM),60,Offline,3,Medium,122,0,0.0,1
STU_0011,EVT_010,Late,School of Business,8,Low,6.66,2024-08-23,Digital Marketing,Industry,Friday,Afternoon (2-4 PM),180,Offline,3,Medium,43,0,0.0,2
STU_0011,EVT_011,Early,School of Business,8,Low,6.66,2024-08-28,Career Guidance,Faculty,Wednesday,Afternoon (2-4 PM),60,Online,3,High,111,1,0.0,3
STU_0011,EVT_023,On-time,School of Business,8,Low,6.66,2024-09-14,Digital Marketing,Alumni,Saturday,Morning (9-11 AM),90,Offline,2,Low,69,1,0.25,4
STU_0011,EVT_027,Late,School of Business,8,Low,6.66,2024-09-23,Career Guidance,Faculty,Monday,Evening (5-7 PM),90,Offline,2,Low,106,0,0.4,5
STU_0011,EVT_028,Late,School of Business,8,Low,6.66,2024-09-25,UI/UX Design,Student,Wednesday,Morning (9-11 AM),90,Online,3,Medium,118,0,0.333,6
STU_0011,EVT_034,Early,School of Business,8,Low,6.66,2024-10-05,Creative Coding,Faculty,Saturday,Afternoon (2-4 PM),120,Online,1,Medium,66,0,0.286,7
STU_0011,EVT_035,On-time,School of Business,8,Low,6.66,2024-10-06,Branding & Identity,Industry,Sunday,Afternoon (2-4 PM),90,Offline,3,High,94,1,0.25,8
STU_0011,EVT_043,Early,School of Business,8,Low,6.66,2024-10-26,Sound Design,Student,Saturday,Evening (5-7 PM),120,Online,2,Low,83,0,0.333,9
STU_0011,EVT_044,On-time,School of Business,8,Low,6.66,2024-10-27,Branding & Identity,Alumni,Sunday,Morning (9-11 AM),120,Offline,3,High,121,0,0.3,10
STU_0011,EVT_046,On-time,School of Business,8,Low,6.66,2024-10-31,Creative Coding,Alumni,Thursday,Afternoon (2-4 PM),60,Offline,3,High,93,1,0.273,11
STU_0011,EVT_049,Early,School of Business,8,Low,6.66,2024-11-04,AI & Deep Learning,Alumni,Monday,Evening (5-7 PM),120,Offline,3,High,83,1,0.333,12
STU_0011,EVT_050,Early,School of Business,8,Low,6.66,2024-11-06,Cloud Computing,Industry,Wednesday,Morning (9-11 AM),60,Offline,2,High,66,1,0.385,13
STU_0011,EVT_053,Late,School of Business,8,Low,6.66,2024-11-09,Music Production,Industry,Saturday,Afternoon (2-4 PM),60,Offline,3,Low,123,0,0.429,14
STU_0011,EVT_063,Early,School of Business,8,Low,6.66,2024-12-08,Digital Marketing,Student,Sunday,Afternoon (2-4 PM),120,Offline,2,Low,119,1,0.4,15
STU_0011,EVT_069,Late,School of Business,8,Low,6.66,2025-01-05,Music Production,Student,Sunday,Evening (5-7 PM),60,Online,2,Medium,88,0,0.438,16
STU_0011,EVT_070,Late,School of Business,8,Low,6.66,2025-01-10,Data Science,Faculty,Friday,Morning (9-11 AM),120,Online,3,Medium,119,0,0.412,17
STU_0011,EVT_071,Late,School of Business,8,Low,6.66,2025-01-19,Product Management,Alumni,Sunday,Afternoon (2-4 PM),90,Offline,2,Medium,92,0,0.389,18
STU_0011,EVT_082,On-time,School of Business,8,Low,6.66,2025-02-25,AI & Deep Learning,Faculty,Tuesday,Afternoon (2-4 PM),120,Online,3,High,76,1,0.368,19
STU_0012,EVT_009,On-time,School of Music,6,High,5.36,2024-08-23,Career Guidance,Industry,Friday,Afternoon (2-4 PM),60,Offline,1,High,76,1,0.0,0
STU_0012,EVT_012,On-time,School of Music,6,High,5.36,2024-08-28,Design Thinking,Student,Wednesday,Evening (5-7 PM),60,Offline,2,Medium,83,1,1.0,1
STU_0012,EVT_027,Early,School of Music,6,High,5.36,2024-09-23,Career Guidance,Faculty,Monday,Evening (5-7 PM),90,Offline,2,Low,106,0,1.0,2
STU_0012,EVT_028,On-time,School of Music,6,High,5.36,2024-09-25,UI/UX Design,Student,Wednesday,Morning (9-11 AM),90,Online,3,Medium,118,0,0.667,3
STU_0012,EVT_030,Late,School of Music,6,High,5.36,2024-09-25,Digital Marketing,Alumni,Wednesday,Morning (9-11 AM),90,Online,2,Medium,58,1,0.5,4
STU_0012,EVT_031,On-time,School of Music,6,High,5.36,2024-09-27,Sound Design,Student,Friday,Evening (5-7 PM),120,Online,3,Medium,74,0,0.6,5
STU_0012,EVT_032,Early,School of Music,6,High,5.36,2024-10-04,Entrepreneurship,Industry,Friday,Evening (5-7 PM),150,Offline,3,High,115,1,0.5,6
STU_0012,EVT_034,On-time,School of Music,6,High,5.36,2024-10-05,Creative Coding,Faculty,Saturday,Afternoon (2-4 PM),120,Online,1,Medium,66,0,0.571,7
STU_0012,EVT_035,Early,School of Music,6,High,5.36,2024-10-06,Branding & Identity,Industry,Sunday,Afternoon (2-4 PM),90,Offline,3,High,94,1,0.5,8
STU_0012,EVT_037,On-time,School of Music,6,High,5.36,2024-10-10,Music Production,Industry,Thursday,Afternoon (2-4 PM),120,Online,1,Low,43,1,0.556,9
STU_0012,EVT_045,Early,School of Music,6,High,5.36,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,1,0.6,10
STU_0012,EVT_046,On-time,School of Music,6,High,5.36,2024-10-31,Creative Coding,Alumni,Thursday,Afternoon (2-4 PM),60,Offline,3,High,93,1,0.636,11
STU_0012,EVT_047,Late,School of Music,6,High,5.36,2024-11-01,Machine Learning,Industry,Friday,Afternoon (2-4 PM),120,Online,3,High,86,0,0.667,12
STU_0012,EVT_052,On-time,School of Music,6,High,5.36,2024-11-08,UI/UX Design,Alumni,Friday,Evening (5-7 PM),90,Offline,1,Medium,70,0,0.615,13
STU_0012,EVT_070,Late,School of Music,6,High,5.36,2025-01-10,Data Science,Faculty,Friday,Morning (9-11 AM),120,Online,3,Medium,119,1,0.571,14
STU_0012,EVT_071,Early,School of Music,6,High,5.36,2025-01-19,Product Management,Alumni,Sunday,Afternoon (2-4 PM),90,Offline,2,Medium,92,1,0.6,15
STU_0012,EVT_072,Early,School of Music,6,High,5.36,2025-02-10,Branding & Identity,Student,Monday,Morning (9-11 AM),180,Online,2,Low,80,0,0.625,16
STU_0012,EVT_085,On-time,School of Music,6,High,5.36,2025-02-28,Branding & Identity,Student,Friday,Morning (9-11 AM),120,Offline,3,Medium,106,0,0.588,17
STU_0012,EVT_099,Early,School of Music,6,High,5.36,2025-04-20,Cloud Computing,Student,Sunday,Morning (9-11 AM),180,Offline,2,High,124,0,0.556,18
STU_0013,EVT_019,On-time,School of Business,7,Low,7.78,2024-09-08,Sound Design,Faculty,Sunday,Morning (9-11 AM),120,Offline,2,Medium,97,0,0.0,0
STU_0013,EVT_027,Late,School of Business,7,Low,7.78,2024-09-23,Career Guidance,Faculty,Monday,Evening (5-7 PM),90,Offline,2,Low,106,0,0.0,1
STU_0013,EVT_029,On-time,School of Business,7,Low,7.78,2024-09-25,Career Guidance,Alumni,Wednesday,Afternoon (2-4 PM),150,Online,3,Medium,96,1,0.0,2
STU_0013,EVT_030,Early,School of Business,7,Low,7.78,2024-09-25,Digital Marketing,Alumni,Wednesday,Morning (9-11 AM),90,Online,2,Medium,58,1,0.333,3
STU_0013,EVT_032,Late,School of Business,7,Low,7.78,2024-10-04,Entrepreneurship,Industry,Friday,Evening (5-7 PM),150,Offline,3,High,115,0,0.5,4
STU_0013,EVT_042,Late,School of Business,7,Low,7.78,2024-10-24,Creative Coding,Student,Thursday,Evening (5-7 PM),120,Online,3,Low,107,0,0.4,5
STU_0013,EVT_043,On-time,School of Business,7,Low,7.78,2024-10-26,Sound Design,Student,Saturday,Evening (5-7 PM),120,Online,2,Low,83,1,0.333,6
STU_0013,EVT_045,On-time,School of Business,7,Low,7.78,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,1,0.429,7
STU_0013,EVT_061,On-time,School of Business,7,Low,7.78,2024-12-05,Branding & Identity,Industry,Thursday,Morning (9-11 AM),90,Offline,1,Low,45,0,0.5,8
STU_0013,EVT_066,On-time,School of Business,7,Low,7.78,2024-12-23,AI & Deep Learning,Faculty,Monday,Evening (5-7 PM),120,Offline,1,Medium,119,1,0.444,9
STU_0013,EVT_085,Early,School of Business,7,Low,7.78,2025-02-28,Branding & Identity,Student,Friday,Morning (9-11 AM),120,Offline,3,Medium,106,1,0.5,10
STU_0013,EVT_087,Early,School of Business,7,Low,7.78,2025-03-08,Design Thinking,Faculty,Saturday,Morning (9-11 AM),180,Online,3,High,65,0,0.545,11
STU_0014,EVT_015,Late,School of Music,7,Low,7.8,2024-09-05,Entrepreneurship,Faculty,Thursday,Evening (5-7 PM),120,Offline,3,Medium,48,0,0.0,0
STU_0014,EVT_023,On-time,School of Music,7,Low,7.8,2024-09-14,Digital Marketing,Alumni,Saturday,Morning (9-11 AM),90,Offline,2,Low,69,0,0.0,1
STU_0014,EVT_038,Early,School of Music,7,Low,7.8,2024-10-13,Web Development,Industry,Sunday,Morning (9-11 AM),150,Online,2,High,70,1,0.0,2
STU_0014,EVT_046,On-time,School of Music,7,Low,7.8,2024-10-31,Creative Coding,Alumni,Thursday,Afternoon (2-4 PM),60,Offline,3,High,93,1,0.333,3
STU_0014,EVT_047,On-time,School of Music,7,Low,7.8,2024-11-01,Machine Learning,Industry,Friday,Afternoon (2-4 PM),120,Online,3,High,86,1,0.5,4
STU_0014,EVT_048,On-time,School of Music,7,Low,7.8,2024-11-02,Design Thinking,Student,Saturday,Evening (5-7 PM),120,Offline,1,Medium,63,0,0.6,5
STU_0014,EVT_069,On-time,School of Music,7,Low,7.8,2025-01-05,Music Production,Student,Sunday,Evening (5-7 PM),60,Online,2,Medium,88,0,0.5,6
STU_0014,EVT_070,Early,School of Music,7,Low,7.8,2025-01-10,Data Science,Faculty,Friday,Morning (9-11 AM),120,Online,3,Medium,119,0,0.429,7
STU_0014,EVT_074,Late,School of Music,7,Low,7.8,2025-02-12,UI/UX Design,Faculty,Wednesday,Evening (5-7 PM),90,Offline,1,Low,124,0,0.375,8
STU_0014,EVT_077,Late,School of Music,7,Low,7.8,2025-02-18,Data Science,Alumni,Tuesday,Morning (9-11 AM),90,Offline,2,High,105,0,0.333,9
STU_0014,EVT_083,Late,School of Music,7,Low,7.8,2025-02-25,Web Development,Alumni,Tuesday,Morning (9-11 AM),120,Online,3,High,70,0,0.3,10
STU_0014,EVT_085,On-time,School of Music,7,Low,7.8,2025-02-28,Branding & Identity,Student,Friday,Morning (9-11 AM),120,Offline,3,Medium,106,0,0.273,11
STU_0015,EVT_004,On-time,School of Business,8,Low,5.21,2024-08-13,Product Management,Alumni,Tuesday,Evening (5-7 PM),90,Offline,3,High,82,1,0.0,0
STU_0015,EVT_010,On-time,School of Business,8,Low,5.21,2024-08-23,Digital Marketing,Industry,Friday,Afternoon (2-4 PM),180,Offline,3,Medium,43,1,1.0,1
STU_0015,EVT_017,On-time,School of Business,8,Low,5.21,2024-09-05,Cloud Computing,Industry,Thursday,Morning (9-11 AM),150,Offline,2,High,117,1,1.0,2
STU_0015,EVT_023,On-time,School of Business,8,Low,5.21,2024-09-14,Digital Marketing,Alumni,Saturday,Morning (9-11 AM),90,Offline,2,Low,69,0,1.0,3
STU_0015,EVT_028,Early,School of Business,8,Low,5.21,2024-09-25,UI/UX Design,Student,Wednesday,Morning (9-11 AM),90,Online,3,Medium,118,1,0.75,4
STU_0015,EVT_034,Late,School of Business,8,Low,5.21,2024-10-05,Creative Coding,Faculty,Saturday,Afternoon (2-4 PM),120,Online,1,Medium,66,0,0.8,5
STU_0015,EVT_036,Late,School of Business,8,Low,5.21,2024-10-07,Machine Learning,Faculty,Monday,Afternoon (2-4 PM),90,Offline,2,Medium,40,0,0.667,6
STU_0015,EVT_039,Late,School of Business,8,Low,5.21,2024-10-15,Web Development,Faculty,Tuesday,Afternoon (2-4 PM),90,Online,3,Medium,98,0,0.571,7
STU_0015,EVT_041,On-time,School of Business,8,Low,5.21,2024-10-21,Machine Learning,Faculty,Monday,Evening (5-7 PM),90,Online,2,Medium,101,0,0.5,8
STU_0015,EVT_043,Early,School of Business,8,Low,5.21,2024-10-26,Sound Design,Student,Saturday,Evening (5-7 PM),120,Online,2,Low,83,0,0.444,9
STU_0015,EVT_045,On-time,School of Business,8,Low,5.21,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,0,0.4,10
STU_0015,EVT_060,Late,School of Business,8,Low,5.21,2024-12-02,Cloud Computing,Student,Monday,Evening (5-7 PM),120,Offline,2,Medium,111,0,0.364,11
STU_0015,EVT_075,Late,School of Business,8,Low,5.21,2025-02-12,Data Science,Student,Wednesday,Afternoon (2-4 PM),180,Offline,2,High,94,0,0.333,12
STU_0015,EVT_081,On-time,School of Business,8,Low,5.21,2025-02-24,Music Production,Faculty,Monday,Evening (5-7 PM),90,Offline,1,High,103,0,0.308,13
STU_0015,EVT_088,On-time,School of Business,8,Low,5.21,2025-03-12,Design Thinking,Faculty,Wednesday,Afternoon (2-4 PM),90,Offline,3,Medium,99,1,0.286,14
STU_0015,EVT_090,On-time,School of Business,8,Low,5.21,2025-03-16,AI & Deep Learning,Industry,Sunday,Morning (9-11 AM),90,Online,2,Low,44,0,0.333,15
STU_0015,EVT_100,On-time,School of Business,8,Low,5.21,2025-04-27,Branding & Identity,Industry,Sunday,Morning (9-11 AM),90,Offline,3,Low,48,0,0.312,16
STU_0016,EVT_007,Late,School of Music,1,Low,7.5,2024-08-18,Digital Marketing,Alumni,Sunday,Afternoon (2-4 PM),60,Offline,1,Low,72,0,0.0,0
STU_0016,EVT_010,Early,School of Music,1,Low,7.5,2024-08-23,Digital Marketing,Industry,Friday,Afternoon (2-4 PM),180,Offline,3,Medium,43,0,0.0,1
STU_0016,EVT_019,Early,School of Music,1,Low,7.5,2024-09-08,Sound Design,Faculty,Sunday,Morning (9-11 AM),120,Offline,2,Medium,97,0,0.0,2
STU_0016,EVT_020,Late,School of Music,1,Low,7.5,2024-09-09,Machine Learning,Alumni,Monday,Afternoon (2-4 PM),120,Online,2,High,93,0,0.0,3
STU_0016,EVT_022,Late,School of Music,1,Low,7.5,2024-09-12,Data Science,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,Medium,77,1,0.0,4
STU_0016,EVT_027,On-time,School of Music,1,Low,7.5,2024-09-23,Career Guidance,Faculty,Monday,Evening (5-7 PM),90,Offline,2,Low,106,0,0.2,5
STU_0016,EVT_028,Late,School of Music,1,Low,7.5,2024-09-25,UI/UX Design,Student,Wednesday,Morning (9-11 AM),90,Online,3,Medium,118,0,0.167,6
STU_0016,EVT_031,On-time,School of Music,1,Low,7.5,2024-09-27,Sound Design,Student,Friday,Evening (5-7 PM),120,Online,3,Medium,74,0,0.143,7
STU_0016,EVT_045,Late,School of Music,1,Low,7.5,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,0,0.125,8
STU_0016,EVT_046,Early,School of Music,1,Low,7.5,2024-10-31,Creative Coding,Alumni,Thursday,Afternoon (2-4 PM),60,Offline,3,High,93,0,0.111,9
STU_0016,EVT_050,On-time,School of Music,1,Low,7.5,2024-11-06,Cloud Computing,Industry,Wednesday,Morning (9-11 AM),60,Offline,2,High,66,1,0.1,10
STU_0016,EVT_055,On-time,School of Music,1,Low,7.5,2024-11-18,Creative Coding,Faculty,Monday,Afternoon (2-4 PM),90,Online,2,Medium,82,0,0.182,11
STU_0016,EVT_060,Late,School of Music,1,Low,7.5,2024-12-02,Cloud Computing,Student,Monday,Evening (5-7 PM),120,Offline,2,Medium,111,0,0.167,12
STU_0016,EVT_061,Late,School of Music,1,Low,7.5,2024-12-05,Branding & Identity,Industry,Thursday,Morning (9-11 AM),90,Offline,1,Low,45,0,0.154,13
STU_0016,EVT_068,Early,School of Music,1,Low,7.5,2024-12-30,Web Development,Faculty,Monday,Morning (9-11 AM),120,Online,2,Medium,41,0,0.143,14
STU_0016,EVT_070,Early,School of Music,1,Low,7.5,2025-01-10,Data Science,Faculty,Friday,Morning (9-11 AM),120,Online,3,Medium,119,0,0.133,15
STU_0016,EVT_095,On-time,School of Music,1,Low,7.5,2025-04-05,UI/UX Design,Student,Saturday,Morning (9-11 AM),150,Online,1,Low,62,0,0.125,16
STU_0017,EVT_010,On-time,School of Business,8,Low,8.16,2024-08-23,Digital Marketing,Industry,Friday,Afternoon (2-4 PM),180,Offline,3,Medium,43,0,0.0,0
STU_0017,EVT_013,On-time,School of Business,8,Low,8.16,2024-08-30,Creative Coding,Industry,Friday,Afternoon (2-4 PM),150,Offline,2,Medium,86,0,0.0,1
STU_0017,EVT_025,Late,School of Business,8,Low,8.16,2024-09-20,Career Guidance,Student,Friday,Evening (5-7 PM),120,Offline,2,Low,103,0,0.0,2
STU_0017,EVT_027,On-time,School of Business,8,Low,8.16,2024-09-23,Career Guidance,Faculty,Monday,Evening (5-7 PM),90,Offline,2,Low,106,0,0.0,3
STU_0017,EVT_033,Late,School of Business,8,Low,8.16,2024-10-04,Product Management,Faculty,Friday,Morning (9-11 AM),60,Offline,1,Medium,67,0,0.0,4
STU_0017,EVT_034,Early,School of Business,8,Low,8.16,2024-10-05,Creative Coding,Faculty,Saturday,Afternoon (2-4 PM),120,Online,1,Medium,66,0,0.0,5
STU_0017,EVT_035,Late,School of Business,8,Low,8.16,2024-10-06,Branding & Identity,Industry,Sunday,Afternoon (2-4 PM),90,Offline,3,High,94,0,0.0,6
STU_0017,EVT_043,Late,School of Business,8,Low,8.16,2024-10-26,Sound Design,Student,Saturday,Evening (5-7 PM),120,Online,2,Low,83,0,0.0,7
STU_0017,EVT_044,On-time,School of Business,8,Low,8.16,2024-10-27,Branding & Identity,Alumni,Sunday,Morning (9-11 AM),120,Offline,3,High,121,0,0.0,8
STU_0017,EVT_049,On-time,School of Business,8,Low,8.16,2024-11-04,AI & Deep Learning,Alumni,Monday,Evening (5-7 PM),120,Offline,3,High,83,0,0.0,9
STU_0017,EVT_050,Late,School of Business,8,Low,8.16,2024-11-06,Cloud Computing,Industry,Wednesday,Morning (9-11 AM),60,Offline,2,High,66,0,0.0,10
STU_0017,EVT_059,On-time,School of Business,8,Low,8.16,2024-11-29,UI/UX Design,Student,Friday,Evening (5-7 PM),120,Online,2,High,99,0,0.0,11
STU_0017,EVT_074,Late,School of Business,8,Low,8.16,2025-02-12,UI/UX Design,Faculty,Wednesday,Evening (5-7 PM),90,Offline,1,Low,124,0,0.0,12
STU_0017,EVT_082,Late,School of Business,8,Low,8.16,2025-02-25,AI & Deep Learning,Faculty,Tuesday,Afternoon (2-4 PM),120,Online,3,High,76,0,0.0,13
STU_0017,EVT_083,On-time,School of Business,8,Low,8.16,2025-02-25,Web Development,Alumni,Tuesday,Morning (9-11 AM),120,Online,3,High,70,0,0.0,14
STU_0017,EVT_084,On-time,School of Business,8,Low,8.16,2025-02-28,Sound Design,Faculty,Friday,Afternoon (2-4 PM),60,Online,2,High,40,0,0.0,15
STU_0017,EVT_092,Late,School of Business,8,Low,8.16,2025-03-20,Product Management,Student,Thursday,Evening (5-7 PM),90,Online,1,High,104,0,0.0,16
STU_0018,EVT_004,Early,School of Technology,1,Medium,7.69,2024-08-13,Product Management,Alumni,Tuesday,Evening (5-7 PM),90,Offline,3,High,82,1,0.0,0
STU_0018,EVT_010,On-time,School of Technology,1,Medium,7.69,2024-08-23,Digital Marketing,Industry,Friday,Afternoon (2-4 PM),180,Offline,3,Medium,43,1,1.0,1
STU_0018,EVT_011,On-time,School of Technology,1,Medium,7.69,2024-08-28,Career Guidance,Faculty,Wednesday,Afternoon (2-4 PM),60,Online,3,High,111,1,1.0,2
STU_0018,EVT_021,On-time,School of Technology,1,Medium,7.69,2024-09-12,Music Production,Industry,Thursday,Morning (9-11 AM),90,Online,3,Low,105,0,1.0,3
STU_0018,EVT_028,On-time,School of Technology,1,Medium,7.69,2024-09-25,UI/UX Design,Student,Wednesday,Morning (9-11 AM),90,Online,3,Medium,118,0,0.75,4
STU_0018,EVT_029,Late,School of Technology,1,Medium,7.69,2024-09-25,Career Guidance,Alumni,Wednesday,Afternoon (2-4 PM),150,Online,3,Medium,96,0,0.6,5
STU_0018,EVT_043,Early,School of Technology,1,Medium,7.69,2024-10-26,Sound Design,Student,Saturday,Evening (5-7 PM),120,Online,2,Low,83,0,0.5,6
STU_0018,EVT_046,On-time,School of Technology,1,Medium,7.69,2024-10-31,Creative Coding,Alumni,Thursday,Afternoon (2-4 PM),60,Offline,3,High,93,1,0.429,7
STU_0018,EVT_047,Early,School of Technology,1,Medium,7.69,2024-11-01,Machine Learning,Industry,Friday,Afternoon (2-4 PM),120,Online,3,High,86,1,0.5,8
STU_0018,EVT_052,Early,School of Technology,1,Medium,7.69,2024-11-08,UI/UX Design,Alumni,Friday,Evening (5-7 PM),90,Offline,1,Medium,70,1,0.556,9
STU_0018,EVT_059,Early,School of Technology,1,Medium,7.69,2024-11-29,UI/UX Design,Student,Friday,Evening (5-7 PM),120,Online,2,High,99,1,0.6,10
STU_0018,EVT_066,On-time,School of Technology,1,Medium,7.69,2024-12-23,AI & Deep Learning,Faculty,Monday,Evening (5-7 PM),120,Offline,1,Medium,119,1,0.636,11
STU_0018,EVT_078,Late,School of Technology,1,Medium,7.69,2025-02-19,Product Management,Industry,Wednesday,Afternoon (2-4 PM),90,Offline,1,Medium,123,1,0.667,12
STU_0018,EVT_081,On-time,School of Technology,1,Medium,7.69,2025-02-24,Music Production,Faculty,Monday,Evening (5-7 PM),90,Offline,1,High,103,0,0.692,13
STU_0018,EVT_083,Early,School of Technology,1,Medium,7.69,2025-02-25,Web Development,Alumni,Tuesday,Morning (9-11 AM),120,Online,3,High,70,1,0.643,14
STU_0018,EVT_096,Early,School of Technology,1,Medium,7.69,2025-04-09,Web Development,Alumni,Wednesday,Afternoon (2-4 PM),120,Offline,2,High,118,1,0.667,15
STU_0019,EVT_001,Early,School of Music,4,Low,8.02,2024-07-19,Cloud Computing,Alumni,Friday,Afternoon (2-4 PM),180,Online,1,Medium,63,1,0.0,0
STU_0019,EVT_002,Late,School of Music,4,Low,8.02,2024-08-01,Career Guidance,Alumni,Thursday,Afternoon (2-4 PM),150,Online,3,Low,57,1,1.0,1
STU_0019,EVT_016,Early,School of Music,4,Low,8.02,2024-09-05,Sound Design,Student,Thursday,Morning (9-11 AM),120,Offline,3,Medium,51,0,1.0,2
STU_0019,EVT_035,On-time,School of Music,4,Low,8.02,2024-10-06,Branding & Identity,Industry,Sunday,Afternoon (2-4 PM),90,Offline,3,High,94,1,0.667,3
STU_0019,EVT_041,Late,School of Music,4,Low,8.02,2024-10-21,Machine Learning,Faculty,Monday,Evening (5-7 PM),90,Online,2,Medium,101,1,0.75,4
STU_0019,EVT_042,Late,School of Music,4,Low,8.02,2024-10-24,Creative Coding,Student,Thursday,Evening (5-7 PM),120,Online,3,Low,107,0,0.8,5
STU_0019,EVT_043,Late,School of Music,4,Low,8.02,2024-10-26,Sound Design,Student,Saturday,Evening (5-7 PM),120,Online,2,Low,83,0,0.667,6
STU_0019,EVT_045,Early,School of Music,4,Low,8.02,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,1,0.571,7
STU_0019,EVT_046,Late,School of Music,4,Low,8.02,2024-10-31,Creative Coding,Alumni,Thursday,Afternoon (2-4 PM),60,Offline,3,High,93,1,0.625,8
STU_0019,EVT_052,Late,School of Music,4,Low,8.02,2024-11-08,UI/UX Design,Alumni,Friday,Evening (5-7 PM),90,Offline,1,Medium,70,1,0.667,9
STU_0019,EVT_055,Early,School of Music,4,Low,8.02,2024-11-18,Creative Coding,Faculty,Monday,Afternoon (2-4 PM),90,Online,2,Medium,82,1,0.7,10
STU_0019,EVT_056,Late,School of Music,4,Low,8.02,2024-11-23,Digital Marketing,Faculty,Saturday,Evening (5-7 PM),120,Offline,1,Low,90,0,0.727,11
STU_0019,EVT_058,Late,School of Music,4,Low,8.02,2024-11-26,Branding & Identity,Student,Tuesday,Evening (5-7 PM),150,Online,2,Low,66,0,0.667,12
STU_0019,EVT_062,Early,School of Music,4,Low,8.02,2024-12-06,Entrepreneurship,Industry,Friday,Morning (9-11 AM),90,Offline,3,Low,58,1,0.615,13
STU_0019,EVT_063,On-time,School of Music,4,Low,8.02,2024-12-08,Digital Marketing,Student,Sunday,Afternoon (2-4 PM),120,Offline,2,Low,119,0,0.643,14
STU_0019,EVT_065,Early,School of Music,4,Low,8.02,2024-12-21,Web Development,Faculty,Saturday,Afternoon (2-4 PM),90,Online,1,Low,52,0,0.6,15
